,dist_mile,model_i,model_j,model_lat,model_lon
1328,130.0141719041076,126,1329,40.17174331708051,-74.73236436797269
1329,130.0898175637567,127,1330,40.17255838310911,-74.73274863563745
1330,130.1646869284519,126,1331,40.17345877559579,-74.73398286578929
1331,130.23552570541227,128,1332,40.17424832573136,-74.73405161897918
1332,130.29633684251786,127,1333,40.17514663638422,-74.73535939546278
1333,130.38189345364881,129,1334,40.175955365689866,-74.73552256804139
1334,130.40884577152184,136,1335,40.176575552036496,-74.73369778492655
1335,130.53147494787703,130,1336,40.17767946298444,-74.73716401291145
1336,130.60905135490285,130,1337,40.17855727957833,-74.73824029238743
1337,130.7051979695197,127,1338,40.17946039184273,-74.74046088017894
1338,130.83125348298057,124,1339,40.18030692310252,-74.74264775059063
1339,130.9636361996598,120,1340,40.181073968246785,-74.74512851656884
1340,131.0608239851224,116,1341,40.181758888718605,-74.74753923390077
1341,131.1491424867284,112,1342,40.18236414451791,-74.74988055249906
1342,131.24659147834998,112,1343,40.1831515680987,-74.75105141712788
1343,131.34435909195804,112,1344,40.18393899167949,-74.75225651756456
1344,131.44244532755255,112,1345,40.18472641526028,-74.7534958538091
1345,131.49979266904677,113,1346,40.185588064956555,-74.75451095636481
1346,131.5368565253554,114,1347,40.186457398321195,-74.75557415595102
1347,131.61948540319884,114,1348,40.18763362782939,-74.75632415595102
1348,131.70211428104227,114,1349,40.18880985733759,-74.75707415595102
1349,131.7847431588857,114,1350,40.189986086845785,-74.75782415595101
1350,131.9783237317874,120,1351,40.19176879536397,-74.75699461263866
1351,132.07478035739385,120,1352,40.19299420520004,-74.75774461263866
1352,132.16854908979147,121,1353,40.19432814331376,-74.75822058375333
1353,132.2620010572254,123,1354,40.19578717986888,-74.75841280598253
1354,132.3555540370043,125,1355,40.19726799330943,-74.75859169821173
1355,132.45464005263312,125,1356,40.19853438675205,-74.75934169821173
1356,132.54738808778762,125,1357,40.19980078019467,-74.76009169821172
1357,132.6950576004639,125,1358,40.201600780194674,-74.76159169821172
1358,132.83847580324118,125,1359,40.20340078019468,-74.76309169821171
1359,132.96207703891267,125,1360,40.20520078019468,-74.7645916982117
1360,133.10795454072863,125,1361,40.20700078019468,-74.7660916982117
1361,133.25547140371765,125,1362,40.208800780194686,-74.76759169821169
1362,133.4029882667067,125,1363,40.21060078019469,-74.76909169821168
1363,133.55050512969575,125,1364,40.21240078019469,-74.77059169821167
1364,133.69802199268477,125,1365,40.214200780194695,-74.77209169821167
1365,133.8455388556738,125,1366,40.2160007801947,-74.77359169821166
1366,134.00140947279132,125,1367,40.2178007801947,-74.77509169821165
1367,134.16375535412317,125,1368,40.2196007801947,-74.77659169821165
1368,134.32597434672718,125,1369,40.221400780194706,-74.77809169821164
1369,134.48806645060293,125,1370,40.22320078019471,-74.77959169821163
